Province,Title,Rating,Price,Address,Phone,Link,Service,Image
Cà Mau,Quán làng Dê Cà Mau,4.7,,"333 Ngô Quyền, Phường 1, Cà Mau, 97000, Vietnam",+84 948 800 099,,"[['Outdoor seating', 'Kerbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPrROZ7HBX0ZEMjGg_HUxhi05qrhmrdmdiD9nBJ=w122-h92-k-no
Cà Mau,Quán Hoàng Hổ,3.8,,"255 Đ. Trần Hưng Đạo, Phường 5, Cà Mau, Vietnam",+84 919 525 268,http://hoangho.com.vn/,"[['Outdoor seating', 'Kerbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM-sza8LQBJ6JO6vDKdWK-ne_ZZm9cHcEWwAa7n=w122-h92-k-no
Cà Mau,SPICY BOX CA MAU,4.4,,"Vietnam, Cà Mau, Phường 5, Đ. Trần Hưng Đạo",+84 348 766 166,https://www.facebook.com/spicyboxvn/,[['Dine-in']],https://lh5.googleusercontent.com/p/AF1QipM7b1L0Hm_J2ZpHQKbtYreCV5rmmsjelezW3EnH=w80-h106-k-no
Cà Mau,Cơm Phần Thuận Kiều,4.1,"₫1–100,000","44 Đ. Trần Hưng Đạo, Phường 5, Cà Mau, Vietnam",,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM-Pvc9Qq5wav1XZpg6E7TaGC3su_BGKLdFejhe=w122-h92-k-no
Cà Mau,Quán Cây Sứ,4.1,"₫1–100,000","49 Châu Văn Đặng, Phường 5, Cà Mau, Vietnam",+84 947 660 037,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNUqGDh7W3WootkpJlrKzosKDugJwZLrfk3a2F6=w122-h92-k-no
Cà Mau,TEEDFOOD-PHỐ ĂN VẶT,3.8,,"157 Tôn Đức Thắng, Phường 5, Cà Mau, Vietnam",,,"[['Outdoor seating', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNsajNG_bRRm6s3-oRye0Vbjrezh-WlR8QcGG1B=w80-h106-k-no
Cà Mau,Nhà hàng ăn uống 257,4,€€,"257 Lý Thái Tôn, Phường 4, Cà Mau, Vietnam",+84 290 3832 194,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPYeyUv3NaCLtEICXD_A7QQgoSGSS9GrlTG017A=w80-h106-k-no
Cà Mau,Nem Nướng Bánh Hỏi Thanh Hương,4,"₫1–100,000","111 - 112, 112 Bùi Thị Trường, Phường 5, Cà Mau, Vietnam",+84 919 214 779,https://www.foody.vn/ca-mau/thanh-huong-nem-nuong-banh-hoi,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNAfbJdu4Q4KRkob-gvXP7Ea3SwaXrIOQyu8hKF=w122-h92-k-no
Cà Mau,Quán lẩu mắm Đồng Quê,4,,"91A Tôn Đức Thắng, Phường 5, Cà Mau, Vietnam",+84 917 666 298,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMC_C1dZGQb5VUo0eLGGWUhWsPS2ZlL9M42JYUj=w122-h92-k-no
Cà Mau,Ẩm Thực Sinh Thái MIỆT THỨ,4,,"Đường Hải Thượng Lãn Ông, Khóm 7, Cà Mau, Vietnam",+84 943 779 776,,"[['Outdoor seating', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNMW4Q4CQ_N6bFdlyB1wvatSH-qy8ZRrqgk0W2W=w122-h92-k-no
Cao Bằng,Bánh cuốn nóng Thu Thuỷ đặc sản Cao Bằng,5,,"156 Vườn Cam, P. Hợp giang, Cao Bằng, Vietnam",+84 917 005 524,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNMIkQ-2NIt07FmH8_ZIXpRyiCeFJKT9vdjwrSh=w122-h92-k-no
Cao Bằng,Nhà hàng Ngon Cao Bằng,4,,"05 Hoàng Như, P. Hợp giang, Cao Bằng, Vietnam",+84 913 279 210,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN-64JIKM6I_8xeKhZdygoFt76-1NX309iC7Mdr=w122-h92-k-no
Cao Bằng,Nhà Hàng Vua Lẩu Nướng - Nhà Hàng Lá Cọ Xanh,3.9,,"Phai Khắt Nà Ngần, P. Sông Hiến, Cao Bằng, Vietnam",+84 982 652 308,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO5WZ8A7dEZ9yftHcZVatpvOB2dnEnXx3SxX5gC=w122-h92-k-no
Cao Bằng,Specialty Cao Bang,4.2,,"072 Vườn Cam, P. Hợp giang, Cao Bằng, Vietnam",+84 988 789 666,,"[['Delivery', 'In-store pickup', 'In-store shopping']]",https://lh5.googleusercontent.com/p/AF1QipNRY-pGwU5QWTIUFy2n3MgHqQr6zYr1pyTKLNhi=w204-h92-k-no
Cao Bằng,Quán bánh cuốn Cao Bằng chị Thi ( bà Hải ) - cực kỳ ngon,4.7,"₫1–100,000","004, phố Đường Hiến Giang, P. Hợp giang, Cao Bằng, Vietnam",+84 979 229 950,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMPg8hTYqwaPIYBGuTP0akfFH-67zd4PM7c-yy-=w147-h92-k-no
Cao Bằng,Nhà Hàng Ngã Ba Sông-Lẩu Thức Yến,3.8,,"Pắc Bó, Ngọc Xuân, Cao Bằng, Vietnam",+84 974 996 502,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipORJ0EsV9f9Nt2FpcyKRPCkDJtGqLN_UxyUfH7c=w125-h92-k-no
Cao Bằng,Phở Vịt Dung Thịnh - Đặc Sản Cao Bằng - Cao Bang Specialties,4.8,"₫1–100,000","065 Đường 3/10, Sông Bằng, Cao Bằng, 21107, Vietnam",+84 962 666 985,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPgKxfejbfbYZq3e1mWR6BValdnpV4zRnHg2yFX=w122-h92-k-no
Cao Bằng,Nhà hàng Thu Tường,3.9,,"38 Phố Lý Tự Trọng, P. Hợp giang, Cao Bằng, Vietnam",+84 206 3853 826,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNVeOsjDBuLKdso9GVxeMUMYasaS4kXJPWzhszO=w122-h92-k-no
Cao Bằng,Quà đặc sản cao bằng,,,"M6GG+78P, Unnamed, Road, Cao Bằng, Vietnam",,,[None],https://lh5.googleusercontent.com/p/AF1QipNVeOsjDBuLKdso9GVxeMUMYasaS4kXJPWzhszO=w122-h92-k-no
Cần Thơ,Bánh tầm cay 777 - Đặc sản Cà Mau,4.3,"₫1–100,000","02 Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ, Vietnam",+84 942 696 746,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMi6i3AFwb4lm54VfEx0W0OxGdO2Q82DpCyx6cE=w92-h92-k-no
Cần Thơ,Quán Ăn Cẩm Ký,4.1,"₫1–100,000","37 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ 900000, Vietnam",+84 292 6292 128,https://www.foody.vn/can-tho/cam-ky-com-ga-xoi-mo,"[['Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN_TBAoNQeYQJZHmodn_V-x1hAPeE7YhKwf4jit=w122-h92-k-no
Cần Thơ,Sủi cảo A Chảy,4.1,"₫1–100,000","38 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOHjoERSNXHiERMNbXQFlMm4nHh78TRh1Klyjup=w122-h92-k-no
Cần Thơ,Lẩu mắm Cần Thơ,4,,"162/18 mặt tiền đường, Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ, Vietnam",+84 906 737 974,https://www.facebook.com/Qu%C3%A1n-%C4%90%E1%BA%B7c-S%E1%BA%A3n-L%E1%BA%A9u-M%E1%BA%AFm-C%E1%BA%A7n-Th%C6%A1-135077383832438/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP2ZxekY9Xo4OyjITGJ8oKmTYeySpoWsKS7l-Hh=w122-h92-k-no
Cần Thơ,Vựa Hải Sản Cần Thơ - Đăng Quân,4.6,,"151/42A, Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ 94116, Vietnam",+84 939 776 698,http://vuacuadangquan.vn/,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMTPhEE-rf8T6wUfcOBHCofKTzckE177LtMThBj=w122-h92-k-no
Cần Thơ,Hoa Su Restaurant,3.9,,"KDL Cồn, Cái Khế, Ninh Kiều, Cần Thơ, Vietnam",+84 292 3820 717,https://canthotourist.vn/nha-hang-hoa-su,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM84CPjmnVE9lLDWpwNARtZuDtyy1Yy7D_SAjab=w122-h92-k-no
Cần Thơ,Đặc sản U Minh,5,,"416 Đường Huỳnh Mẫn Đạt, Bùi Hữu Nghĩa, Bình Thủy, Cần Thơ, Vietnam",+84 919 262 298,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNc84jA4V5Y43os8f-cQ8BX5zQ8js7awII7l7_E=w80-h106-k-no
Cần Thơ,Ẩm thực Hoa Anh Đào,3.9,,"2QC6+PF6, Đ. Ng. Sĩ Liên, Hưng Lợi, Ninh Kiều, Cần Thơ, Vietnam",+84 932 019 784,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM-_Ivlt8n3TocA38poJY4LqbEsO9RpyQ0eJiwm=w122-h92-k-no
Cần Thơ,Hoa Tuoc,4.4,$$,"333 Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ 94000, Vietnam",+84 1900 866808,https://hoatuoc.com/,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNK8LiKe-wVvb_YRqIiToHQsXWMvbVgQ4HjmJE5=w122-h92-k-no
Cần Thơ,Phở Dành,4.3,"₫1–100,000","318 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPRqrMBtgT4yQ8W3GKXe0LamRh1RYZYPxdfKdQ9=w122-h92-k-no
Cần Thơ,ĐỒNG XANH 2,4.3,,"211 Đ. Nguyễn Văn Linh, P, Ninh Kiều, Cần Thơ 90000, Vietnam",+84 988 626 600,http://www.dongxanhcantho.com/,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMuRDCD1lzvOuoq_73xaOtGndkGCjARLSgboB83=w92-h92-k-no
Cần Thơ,Lẩu Tứ Xuyên - ALA KING,4.8,,"38 38 Trương Định, Tân An, Ninh Kiều, Cần Thơ 900000, Vietnam",+84 907 779 109,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOxZnPhx56LpZnc4hsXJhxsxuHKbhouOPAYfl1N=w115-h92-k-no
Cần Thơ,Súp Tài - Súp Cua Bào Ngư & Hải Sản,4.3,"₫1–100,000","190 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ 94118, Vietnam",+84 763 855 552,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO8_cBpYa9RXVZJYAxBdUTu19XbX-BOtIkZ8-rR=w92-h92-k-no
Cần Thơ,Nhà Hàng Alô Dzô 100,4.4,$$,"55B1B, Đ. Hồ Bún Xáng, Phường An Khánh, Ninh Kiều, Cần Thơ 94117, Vietnam",+84 776 202 222,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPZFvFR7nXI0Pj_gJ1TfhNhNTfWAzeNCL6dQkYf=w122-h92-k-no
Cần Thơ,Quán Ăn Gia Đình LỮ GIA,4,,"2QVP+3G3, Bờ kè, Lý Hồng Thanh, Cái Khế, Ninh Kiều, Cần Thơ, Vietnam",+84 903 760 777,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPg-eRVcbsZ18DDCZNMjYBsQLYfCeFafI8PEqmg=w122-h92-k-no
Cần Thơ,Đặc sản Hậu Giang - Đồng Ngân,5,,"Số 3 Đ. Nguyễn Du, Tân An, Ninh Kiều, Cần Thơ, Vietnam",+84 939 585 787,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOwGi2AVc4YNGV3MozRGeVI83rzBvQk212a9239=w80-h106-k-no
Cần Thơ,NHÀ HÀNG SÔNG HẬU,4.2,$$,"27-29 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ, Vietnam",+84 939 217 939,https://laumamsonghaucantho.com/,[None],https://lh5.googleusercontent.com/p/AF1QipPB7-lVbE2CB1-gJPn-sdMhECfDMmSQql54_iV-=w87-h92-k-no
Cần Thơ,Nhà Hàng Sen Vàng,4.4,,"116b Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ, Vietnam",+84 913 012 789,https://www.facebook.com/nhahanghaisansenvang,"[['Outdoor seating', 'Curbside pickup', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNwM2c6TD9irGBHwjQuMjslOt6j8bAf0O04LI8x=w80-h106-k-no
Cần Thơ,Sao Hôm Restaurant,4,,"Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ, Vietnam",+84 292 3815 616,http://mekong-delta.com/en/places/saohom,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPanvAHIwwxx5KQXzDtvkSxWcf6jCkbpzuTZsv_=w80-h106-k-no
Cần Thơ,Quán Bún Mắm 173,4.2,"₫1–100,000","594 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ, Vietnam",+84 914 063 042,https://www.foody.vn/can-tho/bun-mam-173,"[['Outdoor seating', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMprD36y2dd-q0Jb7Lcu2hPPJaxKFyDNu1iNzOG=w104-h92-k-no
Đắk Lắk,Đặc Sản Cá Sông,4.5,,"176 Tô Hiệu, Tân An, Buôn Ma Thuột, Đắk Lắk 630000, Vietnam",+84 905 434 567,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPUa9j2jqn8DP-7jQ40yfwRemHn3I1Y7DN7TDJK=w122-h92-k-no
Đắk Lắk,Hoa Lư Quán,4.2,,"89B Nguyễn Khuyến, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 262 3827 799,https://www.foody.vn/dak-lak/hoa-lu-quan-dac-san-de-nui-ninh-binh,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNUBUJMozV7gC-O4kEaOUlP6QNCSnwmIKKNmO9l=w122-h92-k-no
Đắk Lắk,Quán cơm Lê Na đặc sản Ê Đê,4,"₫1–100,000","hẻm Trần Nhật Duật, Buôn Cô Thôn, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 966 670 061,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM0-DktDoeZ0SNDGnQoZKGfh3P88iZS2U8ekzj1=w163-h92-k-no
Đắk Lắk,Quán ăn rau sạch,4,"₫1–100,000","51 Trần Phú, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 945 330 808,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNGp1useGodPl3S-hnJCakq06OgZfhnGsnmYxlH=w122-h92-k-no
Đắk Lắk,Bò Nhúng Me Cà Te Quán,3.7,,"57 Nguyễn Khuyến, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 899 374 360,http://bonhungme.com/,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP8dcAVH_ar1pW01hZt2g-tG2S1kSRwrSCcjPu4=w163-h92-k-no
Đắk Lắk,Đặc Sản Bánh Cuốn Thịt Heo Đà Nẵng - Restaurant Dì Thương.,4.4,"₫1–100,000","66 Đ. Lý Thái Tổ, Tân An, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 945 050 808,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPoikOcBqcq9AmVus6DyTzx2Y3SLHlCiO2FdoMz=w204-h92-k-no
Đắk Lắk,Bún đỏ Hương,4.2,"₫1–100,000","1 Y Jut, Thống Nhất, Buôn Ma Thuột, Đắk Lắk 630000, Vietnam",+84 914 723 535,https://www.facebook.com/profile.php?id=61554319940388,[None],https://lh5.googleusercontent.com/p/AF1QipOlPxF1gMuThq1jlmpa1mpSe0sVy6r4LKc2nP1O=w163-h92-k-no
Đắk Lắk,Dê Hương Sơn 47 Cao Thắng,4.4,,"47 Cao Thắng, Tân An, Buôn Ma Thuột, Đắk Lắk 63000, Vietnam",+84 262 3687 878,https://docs.google.com/forms/d/e/1FAIpQLSfO1l7N-pXyVNMashksfATxikmZWkihDhzLMyYhrpWczHb_vA/viewform,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN-U2WVFMdlao8XWj1VSyjduhSMsEtj8JPPGWlf=w138-h92-k-no
Đắk Lắk,Dê phố Nối - Đặc sản món Dê phố Núi Ban Mê,5,,"11 Lương Thế Vinh, Tân tiến, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 367 579 379,,[['Delivery']],https://lh5.googleusercontent.com/p/AF1QipOwBiA0ej1c6W1RhQO-4TOK-8eLFU0OI_o3DIc_=w143-h92-k-no
Đắk Lắk,Nhà Hàng Phố Núi,4.2,,"115 Y Ngông, Tân tiến, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 262 8553 388,https://m.facebook.com/nhahangsanvuonphonuibmt/,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN20_8RqaAKrUmUQCWPFrYljO8IGAd5ROzkV5T_=w122-h92-k-no
Đắk Lắk,Cơm Niêu Hà Nội,4,$$,"31 Trường Chinh, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 262 3707 799,http://www.tuxuyen.com/,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPL9BNgscKV9hILMaTlQ3wMTl7j_SVepSaOApRv=w122-h92-k-no
Đắk Lắk,Fish hotpot and beer,4.1,,"247 Y Jut, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 262 8555 345,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMODFu7_04Lxh20EYLQuxyuikrMa-a6PXopa3if=w122-h92-k-no
Đắk Lắk,Dong Que Restaurant Vietnamese Cuisine,3.9,,"7 Lê Quang Sung, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 262 3957 505,https://m.facebook.com/comnieudongquebmt/,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNJtFIWL0a1HnfT0LvaKCb4tNK5LAaVvppJiRhP=w122-h92-k-no
Đắk Lắk,Quán Cơm Niêu Vợ Nấu,4.1,,"20 Bùi Thị Xuân, Tự An, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 262 6252 525,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipObH_kgDfbhW8eKqHwgEvphcV2c0Yr8sZMxz6Q4=w122-h92-k-no
Đắk Lắk,Cơm niêu Suối Tiên,3.9,$$,"85/5 Ngô Quyền, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 262 3610 610,https://www.foody.vn/dak-lak/com-nieu-suoi-tien-ngo-quyen,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMxAu0iKUPE0zhMHODaLz2xOJNz-LZ5yCx-rn56=w122-h92-k-no
Đắk Lắk,"Đặc sản Buôn Ma Thuột - Tây Nguyên: Bò - Nai một nắng, Khô Bò - Nai, Cà phê, Macca, Điều, Hạt,... | Giao hàng tận nơi",5,,"510 Lê Duẩn, Ea Tam, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 947 507 074,http://dacsantaynguyenbapbung.com/,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'In-store pickup', 'In-store shopping', 'Same-day delivery']]",https://lh5.googleusercontent.com/p/AF1QipNUvUXT5OFFeGeFVhnFD6GCn7Fl8igLvL7EdmRA=w80-h106-k-no
Đắk Lắk,Dê Thủy Cương,3.9,,"51 Nguyễn Khuyến, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 982 662 728,https://dethuycuong.com/,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPTeomwfBIHrG_84X4k1BtrwNU-llAWvRYTL_2x=w163-h92-k-no
Đắk Lắk,Ăn Vặt Leo BMT,4.2,"₫1–100,000","48/30 Hùng Vương, Tự An, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 334 107 605,https://www.facebook.com/anvatleobmt/,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMKgiVha7Nb42YF8JPrWrNKyHr2RqM0JpTMZDLj=w80-h106-k-no
Đắk Lắk,Quán cơm Bắc Anh Lưu Luyến,4.1,"₫1–100,000","111 Đinh Tiên Hoàng, Tự An, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 949 501 000,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMXgVuLO5Ko2CBIznUpH9hKjU3qz2dndFA9JyYR=w205-h92-k-no
Đắk Lắk,Cơm Bình Dân Phương Mai,4.6,,"261 Y Jut, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk, Vietnam",+84 905 197 661,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPalyRm0BFDa4X5EkTwEYvXgbUY0MqW6qPKHqnU=w80-h142-k-no
Đắk Nông,ĐIỀN TRANG HOA MAI 2,4.2,,"Điện Biên Phủ, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Vietnam",+84 965 275 572,,[None],https://lh5.googleusercontent.com/p/AF1QipNqy_iC6yon5KcaMSApQFuA186r1zQyDbX7razV=w122-h92-k-no
Đắk Nông,Cơm bao cấp Đăk Nông,4.5,"₫1–100,000","20 Quang Trung, Phường Nghĩa Tân, Gia Nghĩa, Đắk Nông, Vietnam",+84 828 011 096,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPUNxGaTzOa9Q8NWcpoT_Medo7s73qdTsZzsUHI=w89-h92-k-no
Đắk Nông,Quán Chiêu Mường,3.9,,"23 đường Y Bih ALê Ô, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Vietnam",+84 913 493 717,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO69ECExF8XZ6eS_OYitec8sR1WXk8sDbEbLZuK=w199-h92-k-no
Đắk Nông,Dê Núi Ninh Bình ( Hoàng Tuyến),4.4,"₫1–100,000","21 Y Bih ALê Ô, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Vietnam",+84 982 857 998,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPUkIvXfr-aXCAASV4gRoxp0uJF7g219DcSQHvd=w80-h142-k-no
Đắk Nông,Sky Garden BBQ Restaurant - Quán ăn ngon Gia Nghĩa view đẹp nhất,4.7,,"XMPP+786, Lê Thánh Tông, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Vietnam",+84 911 853 779,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN5UTSxO2tpa8UiahUpTJ4ztOvPNUxOUpni3ZDP=w122-h92-k-no
Đắk Nông,Nhà hàng Lodge,4.1,,"Y Bih ALê Ô, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Vietnam",+84 913 405 285,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPUGsblunvQHGWDtwC1AfZ5A5NDvSH77n-NPC4T=w163-h92-k-no
Đắk Nông,Son Ma Rice Pot Restaurant,4,,"Số 4 đường 3/2, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Vietnam",+84 905 386 666,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPmR3LOqNKKebugnBujxPabOBPeQvQ9VOE-4cIq=w204-h92-k-no
Đắk Nông,Đặc Sản Lẩu Dê Đức Lộc,4.3,,"XMPQ+57P, Đ. Võ Văn Kiệt, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Vietnam",+84 877 926 929,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPdUn5bSlVu3yoO091wl_xKcGAIK0HpoxcOfl-Q=w80-h106-k-no
Đắk Nông,Cửa hàng Yến Sào Hoàng Gia,3.9,$$,"43 Lý Thường Kiệt, Phường Nghĩa Thành, Gia Nghĩa, Đắk Nông, Vietnam",+84 261 3543 113,https://www.facebook.com/Qu%C3%A1n-T%C3%A2n-T%C3%A2n-218702435325884/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM4smsXHd51pjkROKwvXhL1nhRgVCRi_13elpMu=w122-h92-k-no
