Province,Title,Rating,Price,Address,Phone,Link,Service,Image,
??ng Nai,Song Tram Restaurant,4,$$,"24 Ph?m V?n Thu?n, Tam Hi?p, Biên Hòa, ??ng Nai, Vietnam",+84 905 252 656,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOwhl220dh0qxAAHsymNyods1T04g5pCn8PO3oM=w163-h92-k-no,
??ng Nai,G?i cá ??ng Nai 1 - Tân Mai,4.3,,"Khu ph? 6, Tân Mai, Biên Hòa, ??ng Nai 810000, Vietnam",+84 834 458 895,,"[['Outdoor seating', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOAs67qV76vR1gSD8cBhLfZ7c5qWYUuBYygQ9ex=w122-h92-k-no,
??ng Nai,Quán ?n Mi?t V??n,3.7,,"WRWM+3X4, Th?ng Nh?t, Tp. Biên Hòa, ??ng Nai, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMtNBZFFJM7R5OdQzgUu2JW-35wgtqcD5nMfyuj=w122-h92-k-no,
??ng Nai,Cua Ch?c Cà Mau,4.2,,"217 ?. Hà Huy Giáp, Quy?t Th?ng, Biên Hòa, ??ng Nai, Vietnam",+84 986 080 806,https://www.facebook.com/cuachaccamau,[None],https://lh5.googleusercontent.com/p/AF1QipOMSdS2PnRwzDn04FDYYjb9R3CZyJjsu_PQtg2R=w163-h92-k-no,
??ng Nai,B foods-??c s?n 77 Bình ??nh,5,,"23 ?. ??ng Kh?i, Tân Hi?p, Biên Hòa, ??ng Nai, Vietnam",+84 934 789 256,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPjEWOd6f_T8o3Cp_G-yK9BU_u9wUS3AAYlPxCU=w122-h92-k-no,
??ng Nai,Quán B? Sông An H?o,3.9,,"WRFV+3GQ, Hi?p Hoà, Biên Hòa, ??ng Nai, Vietnam",+84 251 8826 868,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNSadDpB-KU8TYB0aJROAsaRnuBZly194INwOp4=w122-h92-k-no,
??ng Nai,Khu Du Lich SInh Thai Lang Be,4,,"???ng Sông, Hi?p Hoà, Tr?ng Bom, ??ng Nai, Vietnam",+84 919 428 090,https://www.facebook.com/profile.php?id=100063607835527&mibextid=JRoKGi,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO5WUgzHgAWjAbMdmV6Gqnt6_cdWB5txCNP_Hoq=w122-h92-k-no,
??ng Nai,Quán 79 - Nem N??ng & Bún Cá,4.3,"?1–100,000","136 Tr??ng ??nh (80/4 ???ng 4 c?, ???ng 4 C?, Tân Mai, Biên Hòa, ??ng Nai 810000, Vietnam",+84 978 343 491,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOvqeAITifefIFvo5S9kKrwlcDfkjGUGxt7_m54=w92-h92-k-no,
??ng Nai,Phù An Quán,4.9,,"WRWH+FP5, Th?ng Nh?t, Biên Hòa, ??ng Nai, Vietnam",+84 374 091 641,https://www.facebook.com/profile.php?id=61564900615954&mibextid=LQQJ4d,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNpLVi22hDIKGCu_ruqon2nV2zPzywg5gyTkZzk=w122-h92-k-no,
??ng Tháp,?m Th?c N?u ?n Cô B?y,5,,"165 ?p 5, Ph??ng Trà, Cao Lãnh, ??ng Tháp, Vietnam",+84 772 832 181,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN5bPf5Z03LCbEfe-sUgdd91HygddH6zR_8ABh4=w122-h92-k-no,
??ng Tháp,Khu Du L?ch Xanh Th?nh Phát,4.2,,"???ng ?T856 t? 3, ?p 7, Cao Lãnh, ??ng Tháp, Vietnam",,,[None],https://lh5.googleusercontent.com/p/AF1QipP5ljaDTmo6I4OuEOVEn1izQ2bhDA3nPEVSg88G=w122-h92-k-no,
??ng Tháp,PH??NG NAM QUÁN CAO LÃNH,4.8,,"359 Tr?n H?ng ??o, Ph??ng 1, Cao Lãnh, ??ng Tháp, Vietnam",+84 939 983 003,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMvmESl-cXyrR5L1SX4Ogj805_StQC3XgyPkGM=w163-h92-k-no,
??ng Tháp,Khu ?m Th?c Tràm Sen,3.8,$$,"Ph??ng 4, Cao Lãnh, ??ng Tháp, Vietnam",+84 277 6298 279,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMHrGZ1FFrMGLuhkzM36JZrVLK_NevXU3X8e-Lm=w92-h92-k-no,
??ng Tháp,Sam Sam - ??n ?ây ?n nè!,5,,"128 Mai V?n Kh?i, M? Tân, Cao Lãnh, ??ng Tháp, Vietnam",+84 769 754 783,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPdLrvSofpR9ltD6vdqBzNkrV7y4Af0UjFlerTI=w92-h92-k-no,
??ng Tháp,Quán C?m Ba Tâm,4.2,,"53 Ph?m H?u L?u, Ph??ng 4, Cao Lãnh, ??ng Tháp, Vietnam",+84 277 3851 599,https://www.foody.vn/dong-thap/ba-tam,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNUNUwNvZGQ9hMyzX4SEdKytukF0Ef8MgXyNe7a=w122-h92-k-no,
??ng Tháp,Quán Cá R?n Chu?t A Tu?n,4,$$,"51 Lê Du?n, Ph??ng M? Phú, Cao Lãnh, ??ng Tháp, Vietnam",+84 932 999 912,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO_hI8ZHbD0LX1tp-v5hGq5vycHNQEUPr9dXXOF=w163-h92-k-no,
??ng Tháp,Quán ?n suky,4,"?1–100,000","Lý Th??ng Ki?t, Ph??ng 1, Cao Lãnh, ??ng Tháp, Vietnam",+84 977 520 568,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPClQOrIannepjS8AqyczZkDv6FTUG7pdF-626h=w122-h92-k-no,
??ng Tháp,Quán C?M QUÊ,4.5,"?1–200,000","476 Tr?n H?ng ??o, Ph??ng 1, Cao Lãnh, ??ng Tháp 870000, Vietnam",+84 939 591 718,https://www.facebook.com/Qu%C3%A1n-C%C6%A1m-Qu%C3%AA-101650458294288/,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPiqwKREkmFo7Oz-oB64Q5woA2cmQgsh2wlDSH2=w122-h92-k-no,
??ng Tháp,Nhà Hàng Nét Quê,4.4,$$,"101 ???ng Tr?n Th? Nh??ng, Ph??ng 4, Cao Lãnh, ??ng Tháp, Vietnam",+84 788 888 152,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNE3D79QGzU2Q0nSYd5-Bw5zdbDCIJ3iv20RyMy=w122-h92-k-no,
??ng Tháp,Nhà Hàng S?u ?? Cao Lãnh,4.1,,"10 QL30, Ph??ng M? Phú, Cao Lãnh, ??ng Tháp 81000, Vietnam",+84 788 999 952,https://www.facebook.com/seudocaolanh/,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMFnQFCL8ajPaww6ZZRvpppCKymPHa9wKaHg37i=w122-h92-k-no,
??ng Tháp,A L?c Quán,4.4,,"552- 554, Tr?n H?ng ??o, Ph??ng 1, Cao Lãnh, ??ng Tháp, Vietnam",+84 818 156 234,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO8FqGz0LfmP0_uZfWi9TcfixVCl-Kko9_-UWWp=w122-h92-k-no,
??ng Tháp,Quán ?n sinh thái SÔNG TI?N,4.5,,"FH9H+XJ, Tân Thu?n Tây, Cao Lãnh, ??ng Tháp, Vietnam",+84 947 150 179,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP_YCCX62MA0-eijr5uQvvW10bbvdCig16axx91=w80-h106-k-no,
??ng Tháp,Bánh Xèo Út Nàng,4.2,"?1–100,000","226 Lê Du?n, Ph??ng M? Phú, Cao Lãnh, ??ng Tháp 870000, Vietnam",+84 277 3858 598,https://banhxeoutnang.com/,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM7Akoh5ramT5FWF0-CLwWo9vtIz0-O9WRs6WoL=w122-h92-k-no,
??ng Tháp,Nhà Hàng Thu?n Vi?t,4.2,,"218A ?. Nguy?n Hu?, Ph??ng 2, Cao Lãnh, ??ng Tháp, Vietnam",+84 776 111 222,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPOhLRKehHluvSzx0WCSOqukuwrsXg3C7ZRgRJk=w122-h92-k-no,
??ng Tháp,"C?m S??n C?ng ,bún Bánh Mì Th?t Nem N??ng Cô Ba",4.3,,"217 QL30, TT. M? Th?, Cao Lãnh, ??ng Tháp, Vietnam",+84 939 283 249,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPSo__AaUyWy6ggg63JjEU7prbpHESf7uffTdUz=w163-h92-k-no,
??ng Tháp,?m th?c sinh thái L?c V?ng ??,4.1,,"FJ2V+59C, Nguy?n Trãi, Ph??ng 3, Cao Lãnh, ??ng Tháp, Vietnam",+84 817 097 333,http://amthuclocvungdo.com/,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOLOh_HHP54Zfq-c36w7Lce7fbWKmQTWaX18VwP=w80-h106-k-no,
??ng Tháp,Huong Bien Seafood,4.2,,"48 Lê Th? Riêng, Ph??ng 1, Cao Lãnh, ??ng Tháp, Vietnam",+84 399 010 989,https://www.facebook.com/haisanhuongbiencaolanh,"[['Outdoor seating', 'Curbside pickup', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO5sDboh9cPi3d5PGYdVO1BQU0KN6ZAgevgG5-h=w122-h92-k-no,
??ng Tháp,Quán ?n A Tr??ng,3.9,,"118 Hàm Nghi, Ph??ng M? Phú, Cao Lãnh, ??ng Tháp, Vietnam",+84 277 8505 555,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMbokHvKHm7KHF6CvficY3-4oWya8naKuI0m2zH=w80-h106-k-no,
??ng Tháp,Bánh Xèo H?ng Ng?c,4.2,"?1–100,000","228 Lê Du?n, Ph??ng M? Phú, Cao Lãnh, ??ng Tháp, Vietnam",+84 277 3858 041,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPRYV6LxwlRBVLLnWFDZywN8LKnE38QhBfz5rTz=w163-h92-k-no,
Gia Lai,??c S?n Cá Sông Gia Lai - Thanh Trúc,4.7,,"254A Cách M?ng Tháng Tám, P. Hoa L?, Pleiku, Gia Lai 61109, Vietnam",+84 798 922 555,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMCbZGVI34y3zzypWrMKDy2EbrSn61YLZwR09i3=w91-h92-k-no,
Gia Lai,"Quán nh?u sân v??n L?C PH? Beer Garden( quán ?n sân v??n món ngon , giá bình dân ??c s?n tây nguyên)",5,,"94 Nguy?n Thái Bình, P. Diên H?ng, Pleiku, Gia Lai, Vietnam",+84 345 142 338,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNW8eKxfUkHCNmCGC8hL7EuSMMWLzZdvBBu_zi1=w80-h106-k-no,
Gia Lai,??c s?n Dê Krông Pa,4,,"199 ???ng W?u, P. Diên H?ng, Pleiku, Gia Lai 600000, Vietnam",+84 908 998 485,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMvzIG-UyVWre8fKZNphs1IIINcrcVm033gNh2U=w122-h92-k-no,
Gia Lai,C?M LAM GÀ N??NG : H ‘BLA T’R?NG,4.8,,"Lê Du?n, P.Trà Bá, Pleiku, Gia Lai 600000, Vietnam",+84 989 993 998,,"[['Outdoor seating', 'Delivery', 'Drive-through', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMRyKFpqc7ieuSjt70A8vaSRJfpLG6sOcbuC1t5=w122-h92-k-no,
Gia Lai,C?m Niêu Ngon 3 Miê?n,4.1,,"158 Hai Bà Tr?ng, P. Yên ??, Tp. Pleiku, Gia Lai 02693, Vietnam",+84 269 3828 811,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP5cMDzI14FilGctuUE_F6Oenwg2vM8rWsld06l=w122-h92-k-no,
Gia Lai,Quán Long Giang Gia Lai,4.1,"?1–100,000","222 Cách M?ng Tháng Tám, P. Hoa L?, Pleiku, Gia Lai 600000, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOvJiYEepn31OzIseqeEe2XGHlID_-1GR0AS126=w163-h92-k-no,
Gia Lai,Nhà Hàng Ph? Bi?n,4.2,,"05 ??ng Ti?n, P. Diên H?ng, Pleiku, Gia Lai 600000, Vietnam",+84 269 3875 666,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMucq0kykGTp9QVZXlJuPrE6nLGLFspPhBR_vfR=w163-h92-k-no,
Gia Lai,C?m Quê,4.1,,"26 Tân Ti?n, P. Diên H?ng, Pleiku, Gia Lai 600000, Vietnam",+84 905 060 881,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNdA8-SY1PvdccxQwsFlaZr5FQmg_ZL0FfzGwc=w80-h106-k-no,
Gia Lai,L?U CÔ DUYÊN - GIA LAI,4.2,,"91 Phan ?ình Phùng, P.Tây S?n, Pleiku, Gia Lai 600000, Vietnam",+84 975 678 331,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOQWqaRP9jb1yVHH020SlTrXKk8iNCBJxQhmZib=w134-h92-k-no,
Gia Lai,Ph? khô H?ng,4.1,"?1–100,000","22-24 Nguy?n V?n Tr?i, P. H?i Th??ng, Pleiku, Gia Lai 600000, Vietnam",+84 905 423 939,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMrBkaEI7ghlRD8_IB6J4myOwobBzYPuQruev0z=w122-h92-k-no,
Gia Lai,Nhà hàng sân v??n Thiên Thanh,4.1,,"58 Ph?m V?n ??ng, P. Hoa L?, Pleiku, Gia Lai 600000, Vietnam",+84 971 609 052,https://www.facebook.com/Nhahangthienthanh1/,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPCp-WAs5nK8gNut4jG6I6qoURqu-wS0ZcgSBae=w163-h92-k-no,
Gia Lai,B?p ?n Ngon,4.9,"?1–100,000","37/9 Lý T? Tr?ng, P.Tây S?n, Pleiku, Gia Lai 600000, Vietnam",+84 898 386 836,https://www.facebook.com/BepAnNgon81/,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNyoGSjxyCoBYBEAi_qzoaU86mAAnNKHxASq2G0=w80-h106-k-no,
Gia Lai,Quán Bê Thui Sáu C?nh,4.2,,"109/6 T? Quang B?u, P. Hoa L?, Pleiku, Gia Lai 600000, Vietnam",+84 905 983 098,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMUeUcjNCDLOGtqSNAy3qX9u4rDMq5CXNROupZ9=w163-h92-k-no,
Gia Lai,Món ngon Vi?t,4.9,"?1–100,000","91 Phan ?ình Phùng, P.Tây S?n, Pleiku, Gia Lai 61000, Vietnam",+84 392 217 679,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP3D0gCgIaaKhFY_M5e3ztVNb0c4bVk3nOphU-c=w80-h106-k-no,
Gia Lai,Bún Ph??ng Gia Lai,4.2,"?1–100,000","46 Nguy?n Thái H?c, P. H?i Th??ng, Pleiku, Gia Lai 600000, Vietnam",+84 269 3821 472,https://www.foody.vn/gia-lai/quan-phuong-bun-thit-nuong,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipML3m_vGaI-29Ej-Rl4estLx3u6BMabltK0VMkN=w122-h92-k-no,
Gia Lai,?m Th?c Plây C?ng Chiêng,4.3,,"Làng Plei ?p, Pleiku, Gia Lai 600000, Vietnam",+84 948 523 679,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPkMKy5EOXSszNqWWtuvnQhDOz-aQZDr4FNrkrK=w122-h92-k-no,
Gia Lai,Nhà Hàng L?c Viên Pleiku,4.4,,"159 ???ng W?u, P. Diên H?ng, Pleiku, Gia Lai 61113, Vietnam",+84 393 159 139,https://www.facebook.com/Nhahanglacvien,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOhksqHLS_W3tv_Mg6tfwew8hpuLj-qpuDKp5d2=w92-h92-k-no,
Gia Lai,Nhà hàng Ngói Nâu.,4,,"120 Nguy?n Thái H?c, P. H?i Th??ng, Pleiku, Gia Lai 600000, Vietnam",+84 269 3723 939,https://kenhtrip.com/?utm_source=business&utm_medium=google&utm_campaign=searchmap,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMw-NgajyyotFsxflJbKBHksZu9rxmQ26jcsnpK=w80-h106-k-no,
Gia Lai,Trang Tr?i & ?m Th?c H??u Sao,4.3,,"314 ???ng Lê Thánh Tôn, P. Ia King, Pleiku, Gia Lai, Vietnam",+84 935 774 668,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMdZXUyzICaHr_UEE27PsQ5TM18ySId2a3AjJCp=w122-h92-k-no,
Gia Lai,Quán Nh?u V??n Mai,3.9,,"H?m 230 Nguy?n Vi?t Xuân, P. H?i Phú, Pleiku, Gia Lai 600000, Vietnam",+84 978 068 777,https://bit.ly/3JhVjfR,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPtowog_PK2pToRXV-ANqx61Eb3DDbL8t1895BJ=w163-h92-k-no,
Hà Giang,2 Cô Lùn - Quán ?n V?t,4.7,"?1–100,000","403 Nguy?n Trãi, P. Nguy?n Trãi, Hà Giang, Vietnam",+84 356 491 995,https://www.facebook.com/HaiCoLunQuanHG,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOzL-pfYK7eP1fkZI94jd8EdvLefuhiKtBmzruN=w80-h106-k-no,
Hà Giang,Nhà Hàng Hi?n L??ng,4.4,"?1–100,000","12 B?ch ??ng, P. Nguy?n Trãi, Hà Giang, Vietnam",+84 984 742 998,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMDEdtCO_u-oYuLEuQOHKDIUcX5yJlsOUOc0oTj=w122-h92-k-no,
Hà Giang,Nhà hàng: ?M TH?C QUÊ CÁC MÓN ?N TRUY?N TH?NG ??A PH??NG,4.3,,"46A Hoàng Hoa Thám, T? 1, Hà Giang, 310000, Vietnam",+84 332 944 322,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOysVK8rTpbe_EBxumClfBy3RTAI7KDV-0fpf7v=w80-h106-k-no,
Hà Giang,Nhà Hàng C?m Dân T?c,3.6,,"18 Nguy?n V?n Linh, P. Quang Trung, Hà Giang, Vietnam",+84 916 111 428,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPnqTeCdJQ1O-8PQcJf27gFUu8Z7cfhm8vnxWqr=w122-h92-k-no,
Hà Giang,C?m niêu An Nhiên,3.6,,"31b Nguyê?n Tha?i Ho?c, P. Minh Khai, Hà Giang, 310000, Vietnam",+84 219 3888 012,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO60Vo3R-YnlFP3HULYiA-ccbZQpeH9361iCdaf=w80-h106-k-no,
Hà Giang,Cu?n Em Hà Giang,4.9,"?1–100,000","92 Tr?n H?ng ??o, P. Tr?n Phú, Hà Giang, Vietnam",,https://www.facebook.com/cuonemhagiang,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMA09bA5IU-qAAHpm32yQOpA3g1rj2-sdJpufXI=w80-h106-k-no,
Hà Giang,A Map Quan,4.3,,"411 Nguyê?n Tha?i Ho?c, P. Tr?n Phú, Hà Giang, Vietnam",+84 337 770 686,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNKbmbYKTAQVI_HZXuR1oJXq7Z7QeGMshHAF7QX=w163-h92-k-no,
Hà Giang,"Quán ?n ngon Hà Giang - C?m, Ph? Hùng",3.5,,"461 Nguy?n Trãi, P. Nguy?n Trãi, Hà Giang, 310000, Vietnam",+84 869 961 333,,[None],https://lh5.googleusercontent.com/p/AF1QipNSva-i3dtXYWWA3veFLCunpuU_r3mTg0aeRitk=w163-h92-k-no,
Hà Giang,??c S?n Bánh Cu?n Hà Giang,4.8,,"04 Ph?m H?ng Thái, P. Minh Khai, Hà Giang, 310000, Vietnam",+84 972 840 555,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPs8mpqgNtCGWr9-Xx3KqCGaftyHuyr4NsyrHbp=w122-h92-k-no,
Hà Giang,nhà hàng NEW,4.7,,"RXMM+295, P. Nguy?n Trãi, Hà Giang, Vietnam",+84 988 262 190,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNPsWcHDoat7J0JuBf3YH-Tw81xydzAG2PQ_rS6=w197-h92-k-no,
Hà Giang,Nhà hàng Châu Anh,3.8,$$,"RX6H+58M, P. Nguy?n Trãi, Hà Giang, Vietnam",+84 975 992 323,https://m.facebook.com/Nh%C3%A0-h%C3%A0ng-Ch%C3%A2u-Anh-201549873634272/?_rdr,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO7V7ZMunoHGmr_WC0kZwk6b0rpGfQyTyv6DomM=w163-h92-k-no,
Hà Giang,B?p Vi?t - Hà Giang,4.4,,"87E Nguyê?n Tha?i Ho?c, P. Minh Khai, Hà Giang, 310000, Vietnam",+84 963 130 000,http://facebook.com/bepviethagiang,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOD9aU7WkcidMr77qm7M83PZUbJO1JXd45TTZ4u=w138-h92-k-no,
Hà Giang,Ph? tráng kìm,4.1,"?1–100,000","178D Nguy?n Trãi, P. Nguy?n Trãi, Hà Giang, 310000, Vietnam",+84 972 650 881,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPses9NJAJzWBDpg2UEjgyDNVspbjqY28XFduKS=w122-h92-k-no,
Hà Giang,??C S?N RAU R?NG,,,"P. Nguy?n Trãi, Hà Giang, Vietnam",+84 792 665 666,http://www.raudacsan.com/,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPtkxgT4XWZxRbXhbs57fVLg76wJnA_pG-XZOoN=w163-h92-k-no,
Hà Giang,Ph? Ch? Lâm My (Hà Giang) ngon và r? nh?t,4.4,"?1–100,000","358 Lý T? Tr?ng, P. Tr?n Phú, Hà Giang, 310000, Vietnam",+84 916 311 362,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMQFdu1jdC9HuGPVvi2UZYOutPbKvfNAw-XOKNc=w122-h92-k-no,
Hà Giang,Sauce Tacos and Wings,4.9,,"01A Nguy?n Trãi, t? 18, Hà Giang, 310000, Vietnam",+84 396 489 847,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOfCOp-1sAUf2DG9koxn7oNkVMkRXdgQ5o6pSmQ=w80-h106-k-no,
Hà Giang,Ph? Chua Gia Truy?n,4.3,"?1–100,000","12 B?ch ??ng, P. Nguy?n Trãi, Hà Giang, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOjsAWPWZ2o6J7vfHCTKeQ9fHDPOZeov7Jdy2OI=w122-h92-k-no,
Hà Giang,Quán bún _l?u _ ?c 104 mã tim ( noodles and coffe take a way),5,"?1–100,000","104 20 Tháng 8, P. Nguy?n Trãi, Hà Giang, Vietnam",+84 344 226 682,https://www.facebook.com/huong.hoang.lovely,[None],https://lh5.googleusercontent.com/p/AF1QipOIzOhGfCtRkT4_zN7FRTf-fsTdum8bIxqrlO9S=w80-h106-k-no,
Hà Giang,Nhà Hàng S?n Thúy,3.8,,"8d Nguy?n V?n Linh, P. Tr?n Phú, Hà Giang, 310000, Vietnam",+84 965 396 515,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN-UXH-bE4nYS4zMf6ukngukCHkk9YAkPHncIZC=w194-h92-k-no,
Hà Giang,QUÁN ?N NGON 509,4.4,,"509 Nguy?n Trãi, P. Nguy?n Trãi, Hà Giang, Vietnam",+84 979 762 026,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMIzyOMONB01B4igVKMfnQ3gwZ9Ybu59hJGOCwW=w122-h92-k-no,
Hà Nam,Dê Ngon Quán,4.4,,"T? dân ph? Qu?nh Chân, Ph? Lý, Hà Nam, Vietnam",+84 915 131 628,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOFaCT-_zaW8ldFj9MstOBNfh9YxxVt_l0Y_YUP=w122-h92-k-no,
Hà Nam,Nhà Hàng Tuy?t Mai,4,$$,"135 Lê Hoàn, P, Ph? Lý, Hà Nam, Vietnam",+84 386 232 028,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMP8Y5jvaZ13xzOFTjIQwnzZUzOoHsYO7-QZIG1=w80-h106-k-no,
